Date;Taux;Indice
16/04/1996;6,59;TEC_10
15/04/1996;6,54;TEC_10
12/04/1996;6,59;TEC_10
11/04/1996;6,57;TEC_10
10/04/1996;6,54;TEC_10
09/04/1996;6,62;TEC_10
01/03/1996;6,582
01/02/1996;6,694
01/01/1996;6,402
01/12/1995;6,692
01/11/1995;6,915
01/10/1995;7,283
01/09/1995;7,488
01/08/1995;7,374
01/07/1995;7,43
01/06/1995;7,623
01/05/1995;7,44
01/04/1995;7,805
01/03/1995;7,903
01/02/1995;8,006
01/01/1995;8,116
01/12/1994;8,281
01/11/1994;7,891
01/10/1994;8,269
01/09/1994;8,118
01/08/1994;7,888
01/07/1994;7,25
01/06/1994;7,576
01/05/1994;7,34
01/04/1994;6,783
01/03/1994;6,466
01/02/1994;6,183
31/12/1993;7,5
31/12/1992;8,5
31/12/1991;10,8
01/06/1990;9,787
01/05/1990;9,663
01/04/1990;9,651
01/03/1990;9,549
01/02/1990;10,01
01/01/1990;9,666
01/12/1989;9,348
01/11/1989;9,178
01/10/1989;8,933
01/09/1989;8,827
01/08/1989;8,384
01/07/1989;8,335
01/06/1989;8,734
01/05/1989;8,867
01/04/1989;8,765
01/03/1989;8,99
01/02/1989;9,204
01/01/1989;8,68
01/12/1988;8,616
01/11/1988;8,73
01/10/1988;8,586
01/09/1988;8,835
01/08/1988;9,354
01/07/1988;9,072
01/06/1988;8,877
01/05/1988;9,068
01/04/1988;9,285
01/03/1988;9,333
01/02/1988;9,067
01/01/1988;9,333
01/12/1987;9,978
01/11/1987;9,838
01/10/1987;10,143
01/09/1987;10,601
01/08/1987;9,805
01/07/1987;9,551
01/06/1987;9,289
01/05/1987;9,001
01/04/1987;8,785
01/03/1987;8,629
01/02/1987;8,987
01/01/1987;9,088
01/12/1986;9,161
01/11/1986;8,776
01/10/1986;8,426
01/09/1986;7,379
01/08/1986;7,672
01/07/1986;7,937
01/06/1986;8,112
01/05/1986;8,142
01/04/1986;7,983
01/03/1986;8,509
01/02/1986;9,363
